Year,seaLevel
47894,137.64
47895,137.643
47896,137.646
47897,137.649
47898,137.652
47899,137.655
47900,137.658
47901,137.661
47902,137.664
47903,137.667
47904,137.67
47905,137.673
47906,137.676
47907,137.679
47908,137.682
47909,137.685
47910,137.688
47911,137.691
47912,137.694
47913,137.697
47914,137.7
47915,137.703
47916,137.706
47917,137.709
47918,137.712
47919,137.715
47920,137.718
47921,137.721
47922,137.724
47923,137.727
47924,137.73
47925,137.733
47926,137.736
47927,137.739
47928,137.742
47929,137.745
47930,137.748
47931,137.751
47932,137.754
47933,137.757
47934,137.76
47935,137.763
47936,137.766
47937,137.769
47938,137.772
47939,137.775
47940,137.778
47941,137.781
47942,137.784
47943,137.787
47944,137.79
47945,137.793
47946,137.796
47947,137.799
47948,137.802
47949,137.805
47950,137.808
47951,137.811
47952,137.814
47953,137.817
47954,137.82
47955,137.823
47956,137.826
47957,137.829
47958,137.832
47959,137.835
47960,137.838
47961,137.841
47962,137.844
47963,137.847
47964,137.85
47965,137.853
47966,137.856
47967,137.859
47968,137.862
47969,137.865
47970,137.868
47971,137.871
47972,137.874
47973,137.877
47974,137.88
47975,137.883
47976,137.886
47977,137.889
47978,137.892
47979,137.895
47980,137.898
47981,137.901
47982,137.904
47983,137.907
47984,137.91
47985,137.913
47986,137.916
47987,137.919
47988,137.922
47989,137.925
47990,137.928
47991,137.931
47992,137.934
47993,137.937
47994,137.94
47995,137.943
47996,137.946
47997,137.949
47998,137.952
47999,137.955
48000,137.958
48001,137.961
48002,137.964
48003,137.967
48004,137.97
48005,137.973
48006,137.976
48007,137.979
48008,137.982
48009,137.985
48010,137.988
48011,137.991
48012,137.994
48013,137.997
48014,138
48015,138.003
48016,138.006
48017,138.009
48018,138.012
48019,138.015
48020,138.018
48021,138.021
48022,138.024
48023,138.027
48024,138.03
48025,138.033
48026,138.036
48027,138.039
48028,138.042
48029,138.045
48030,138.048
48031,138.051
48032,138.054
48033,138.057
48034,138.06
48035,138.063
48036,138.066
48037,138.069
48038,138.072
48039,138.075
48040,138.078
48041,138.081
48042,138.084
48043,138.087
48044,138.09
48045,138.093
48046,138.096
48047,138.099
48048,138.102
48049,138.105
48050,138.108
48051,138.111
48052,138.114
48053,138.117
48054,138.12
48055,138.123
48056,138.126
48057,138.129
48058,138.132
48059,138.135
48060,138.138
48061,138.141
48062,138.144
48063,138.147
48064,138.15
48065,138.153
48066,138.156
48067,138.159
48068,138.162
48069,138.165
48070,138.168
48071,138.171
48072,138.174
48073,138.177
48074,138.18
48075,138.183
48076,138.186
48077,138.189
48078,138.192
48079,138.195
48080,138.198
48081,138.201
48082,138.204
48083,138.207
48084,138.21
48085,138.213
48086,138.216
48087,138.219
48088,138.222
48089,138.225
48090,138.228
48091,138.231
48092,138.234
48093,138.237
48094,138.24
48095,138.243
48096,138.246
48097,138.249
48098,138.252
48099,138.255
48100,138.258
48101,138.261
48102,138.264
48103,138.267
48104,138.27
48105,138.273
48106,138.276
48107,138.279
48108,138.282
48109,138.285
48110,138.288
48111,138.291
48112,138.294
48113,138.297
48114,138.3
48115,138.303
48116,138.306
48117,138.309
48118,138.312
48119,138.315
48120,138.318
48121,138.321
48122,138.324
48123,138.327
48124,138.33
48125,138.333
48126,138.336
48127,138.339
48128,138.342
48129,138.345
48130,138.348
48131,138.351
48132,138.354
48133,138.357
48134,138.36
48135,138.363
48136,138.366
48137,138.369
48138,138.372
48139,138.375
48140,138.378
48141,138.381
48142,138.384
48143,138.387
48144,138.39
48145,138.393
48146,138.396
48147,138.399
48148,138.402
48149,138.405
48150,138.408
48151,138.411
48152,138.414
48153,138.417
48154,138.42
48155,138.423
48156,138.426
48157,138.429
48158,138.432
48159,138.435
48160,138.438
48161,138.441
48162,138.444
48163,138.447
48164,138.45
48165,138.453
48166,138.456
48167,138.459
48168,138.462
48169,138.465
48170,138.468
48171,138.471
48172,138.474
48173,138.477
48174,138.48
48175,138.483
48176,138.486
48177,138.489
48178,138.492
48179,138.495
48180,138.498
48181,138.501
48182,138.504
48183,138.507
48184,138.51
48185,138.513
48186,138.516
48187,138.519
48188,138.522
48189,138.525
48190,138.528
48191,138.531
48192,138.534
48193,138.537
48194,138.54
48195,138.543
48196,138.546
48197,138.549
48198,138.552
48199,138.555
48200,138.558
48201,138.561
48202,138.564
48203,138.567
48204,138.57
48205,138.573
48206,138.576
48207,138.579
48208,138.582
48209,138.585
48210,138.588
48211,138.591
48212,138.594
48213,138.597
48214,138.6
48215,138.603
48216,138.606
48217,138.609
48218,138.612
48219,138.615
48220,138.618
48221,138.621
48222,138.624
48223,138.627
48224,138.63
48225,138.633
48226,138.636
48227,138.639
48228,138.642
48229,138.645
48230,138.648
48231,138.651
48232,138.654
48233,138.657
48234,138.66
48235,138.663
48236,138.666
48237,138.669
48238,138.672
48239,138.675
48240,138.678
48241,138.681
48242,138.684
48243,138.687
48244,138.69
48245,138.693
48246,138.696
48247,138.699
48248,138.702
48249,138.705
48250,138.708
48251,138.711
48252,138.714
48253,138.717
48254,138.72
48255,138.723
48256,138.726
48257,138.729
48258,138.732
48259,138.735
48260,138.738
48261,138.741
48262,138.744
48263,138.747
48264,138.75
48265,138.753
48266,138.756
48267,138.759
48268,138.762
48269,138.765
48270,138.768
48271,138.771
48272,138.774
48273,138.777
48274,138.78
48275,138.783
48276,138.786
48277,138.789
48278,138.792
48279,138.795
48280,138.798
48281,138.801
48282,138.804
48283,138.807
48284,138.81
48285,138.813
48286,138.816
48287,138.819
48288,138.822
48289,138.825
48290,138.828
48291,138.831
48292,138.834
48293,138.837
48294,138.84
48295,138.843
48296,138.846
48297,138.849
48298,138.852
48299,138.855
48300,138.858
48301,138.861
48302,138.864
48303,138.867
48304,138.87
48305,138.873
48306,138.876
48307,138.879
48308,138.882
48309,138.885
48310,138.888
48311,138.891
48312,138.894
48313,138.897
48314,138.9
48315,138.903
48316,138.906
48317,138.909
48318,138.912
48319,138.915
48320,138.918
48321,138.921
48322,138.924
48323,138.927
48324,138.93
48325,138.933
48326,138.936
48327,138.939
48328,138.942
48329,138.945
48330,138.948
48331,138.951
48332,138.954
48333,138.957
48334,138.96
48335,138.963
48336,138.966
48337,138.969
48338,138.972
48339,138.975
48340,138.978
48341,138.981
48342,138.984
48343,138.987
48344,138.99
48345,138.993
48346,138.996
48347,138.999
48348,139.002
48349,139.005
48350,139.008
48351,139.011
48352,139.014
48353,139.017
48354,139.02
48355,139.023
48356,139.026
48357,139.029
48358,139.032
48359,139.035
48360,139.038
48361,139.041
48362,139.044
48363,139.047
48364,139.05
48365,139.053
48366,139.056
48367,139.059
48368,139.062
48369,139.065
48370,139.068
48371,139.071
48372,139.074
48373,139.077
48374,139.08
48375,139.083
48376,139.086
48377,139.089
48378,139.092
48379,139.095
48380,139.098
48381,139.101
48382,139.104
48383,139.107
48384,139.11
48385,139.113
48386,139.116
48387,139.119
48388,139.122
48389,139.125
48390,139.128
48391,139.131
48392,139.134
48393,139.137
48394,139.14
48395,139.143
48396,139.146
48397,139.149
48398,139.152
48399,139.155
48400,139.158
48401,139.161
48402,139.164
48403,139.167
48404,139.17
48405,139.173
48406,139.176
48407,139.179
48408,139.182
48409,139.185
48410,139.188
48411,139.191
48412,139.194
48413,139.197
48414,139.2
48415,139.203
48416,139.206
48417,139.209
48418,139.212
48419,139.215
48420,139.218
48421,139.221
48422,139.224
48423,139.227
48424,139.23
48425,139.233
48426,139.236
48427,139.239
48428,139.242
48429,139.245
48430,139.248
48431,139.251
48432,139.254
48433,139.257
48434,139.26
48435,139.263
48436,139.266
48437,139.269
48438,139.272
48439,139.275
48440,139.278
48441,139.281
48442,139.284
48443,139.287
48444,139.29
48445,139.293
48446,139.296
48447,139.299
48448,139.302
48449,139.305
48450,139.308
48451,139.311
48452,139.314
48453,139.317
48454,139.32
48455,139.323
48456,139.326
48457,139.329
48458,139.332
48459,139.335
48460,139.338
48461,139.341
48462,139.344
48463,139.347
48464,139.35
48465,139.353
48466,139.356
48467,139.359
48468,139.362
48469,139.365
48470,139.368
48471,139.371
48472,139.374
48473,139.377
48474,139.38
48475,139.383
48476,139.386
48477,139.389
48478,139.392
48479,139.395
48480,139.398
48481,139.401
48482,139.404
48483,139.407
48484,139.41
48485,139.413
48486,139.416
48487,139.419
48488,139.422
48489,139.425
48490,139.428
48491,139.431
48492,139.434
48493,139.437
48494,139.44
48495,139.443
48496,139.446
48497,139.449
48498,139.452
48499,139.455
48500,139.458
48501,139.461
48502,139.464
48503,139.467
48504,139.47
48505,139.473
48506,139.476
48507,139.479
48508,139.482
48509,139.485
48510,139.488
48511,139.491
48512,139.494
48513,139.497
48514,139.5
48515,139.503
48516,139.506
48517,139.509
48518,139.512
48519,139.515
48520,139.518
48521,139.521
48522,139.524
48523,139.527
48524,139.53
48525,139.533
48526,139.536
48527,139.539
48528,139.542
48529,139.545
48530,139.548
48531,139.551
48532,139.554
48533,139.557
48534,139.56
48535,139.563
48536,139.566
48537,139.569
48538,139.572
48539,139.575
48540,139.578
48541,139.581
48542,139.584
48543,139.587
48544,139.59
48545,139.593
48546,139.596
48547,139.599
48548,139.602
48549,139.605
48550,139.608
48551,139.611
48552,139.614
48553,139.617
48554,139.62
48555,139.623
48556,139.626
48557,139.629
48558,139.632
48559,139.635
48560,139.638
48561,139.641
48562,139.644
48563,139.647
48564,139.65
48565,139.653
48566,139.656
48567,139.659
48568,139.662
48569,139.665
48570,139.668
48571,139.671
48572,139.674
48573,139.677
48574,139.68
48575,139.683
48576,139.686
48577,139.689
48578,139.692
48579,139.695
48580,139.698
48581,139.701
48582,139.704
48583,139.707
48584,139.71
48585,139.713
48586,139.716
48587,139.719
48588,139.722
48589,139.725
48590,139.728
48591,139.731
48592,139.734
48593,139.737
48594,139.74
48595,139.743
48596,139.746
48597,139.749
48598,139.752
48599,139.755
48600,139.758
48601,139.761
48602,139.764
48603,139.767
48604,139.77
48605,139.773
48606,139.776
48607,139.779
48608,139.782
48609,139.785
48610,139.788
48611,139.791
48612,139.794
48613,139.797
48614,139.8
48615,139.803
48616,139.806
48617,139.809
48618,139.812
48619,139.815
48620,139.818
48621,139.821
48622,139.824
48623,139.827
48624,139.83
48625,139.833
48626,139.836
48627,139.839
48628,139.842
48629,139.845
48630,139.848
48631,139.851
48632,139.854
48633,139.857
48634,139.86
48635,139.863
48636,139.866
48637,139.869
48638,139.872
48639,139.875
48640,139.878
48641,139.881
48642,139.884
48643,139.887
48644,139.89
48645,139.893
48646,139.896
48647,139.899
48648,139.902
48649,139.905
48650,139.908
48651,139.911
48652,139.914
48653,139.917
48654,139.92
48655,139.923
48656,139.926
48657,139.929
48658,139.932
48659,139.935
48660,139.938
48661,139.941
48662,139.944
48663,139.947
48664,139.95
48665,139.953
48666,139.956
48667,139.959
48668,139.962
48669,139.965
48670,139.968
48671,139.971
48672,139.974
48673,139.977
48674,139.98
48675,139.983
48676,139.986
48677,139.989
48678,139.992
48679,139.995
48680,139.998
48681,140.001
48682,140.004
48683,140.007
48684,140.01
48685,140.013
48686,140.016
48687,140.019
48688,140.022
48689,140.025
48690,140.028
48691,140.031
48692,140.034
48693,140.037
48694,140.04
48695,140.043
48696,140.046
48697,140.049
48698,140.052
48699,140.055
48700,140.058
48701,140.061
48702,140.064
48703,140.067
48704,140.07
48705,140.073
48706,140.076
48707,140.079
48708,140.082
48709,140.085
48710,140.088
48711,140.091
48712,140.094
48713,140.097
48714,140.1
48715,140.103
48716,140.106
48717,140.109
48718,140.112
48719,140.115
48720,140.118
48721,140.121
48722,140.124
48723,140.127
48724,140.13
48725,140.133
48726,140.136
48727,140.139
48728,140.142
48729,140.145
48730,140.148
48731,140.151
48732,140.154
48733,140.157
48734,140.16
48735,140.163
48736,140.166
48737,140.169
48738,140.172
48739,140.175
48740,140.178
48741,140.181
48742,140.184
48743,140.187
48744,140.19
48745,140.193
48746,140.196
48747,140.199
48748,140.202
48749,140.205
48750,140.208
48751,140.211
48752,140.214
48753,140.217
48754,140.22
48755,140.223
48756,140.226
48757,140.229
48758,140.232
48759,140.235
48760,140.238
48761,140.241
48762,140.244
48763,140.247
48764,140.25
48765,140.253
48766,140.256
48767,140.259
48768,140.262
48769,140.265
48770,140.268
48771,140.271
48772,140.274
48773,140.277
48774,140.28
48775,140.283
48776,140.286
48777,140.289
48778,140.292
48779,140.295
48780,140.298
48781,140.301
48782,140.304
48783,140.307
48784,140.31
48785,140.313
48786,140.316
48787,140.319
48788,140.322
48789,140.325
48790,140.328
48791,140.331
48792,140.334
48793,140.337
48794,140.34
48795,140.343
48796,140.346
48797,140.349
48798,140.352
48799,140.355
48800,140.358
48801,140.361
48802,140.364
48803,140.367
48804,140.37
48805,140.373
48806,140.376
48807,140.379
48808,140.382
48809,140.385
48810,140.388
48811,140.391
48812,140.394
48813,140.397
48814,140.4
48815,140.403
48816,140.406
48817,140.409
48818,140.412
48819,140.415
48820,140.418
48821,140.421
48822,140.424
48823,140.427
48824,140.43
48825,140.433
48826,140.436
48827,140.439
48828,140.442
48829,140.445
48830,140.448
48831,140.451
48832,140.454
48833,140.457
48834,140.46
48835,140.463
48836,140.466
48837,140.469
48838,140.472
48839,140.475
48840,140.478
48841,140.481
48842,140.484
48843,140.487
48844,140.49
48845,140.493
48846,140.496
48847,140.499
48848,140.502
48849,140.505
48850,140.508
48851,140.511
48852,140.514
48853,140.517
48854,140.52
48855,140.523
48856,140.526
48857,140.529
48858,140.532
48859,140.535
48860,140.538
48861,140.541
48862,140.544
48863,140.547
48864,140.55
48865,140.553
48866,140.556
48867,140.559
48868,140.562
48869,140.565
48870,140.568
48871,140.571
48872,140.574
48873,140.577
48874,140.58
48875,140.583
48876,140.586
48877,140.589
48878,140.592
48879,140.595
48880,140.598
48881,140.601
48882,140.604
48883,140.607
48884,140.61
48885,140.613
48886,140.616
48887,140.619
48888,140.622
48889,140.625
48890,140.628
48891,140.631
48892,140.634
48893,140.637
48894,140.64
48895,140.643
48896,140.646
48897,140.649
48898,140.652
48899,140.655
48900,140.658
48901,140.661
48902,140.664
48903,140.667
48904,140.67
48905,140.673
48906,140.676
48907,140.679
48908,140.682
48909,140.685
48910,140.688
48911,140.691
48912,140.694
48913,140.697
48914,140.7
48915,140.703
48916,140.706
48917,140.709
48918,140.712
48919,140.715
48920,140.718
48921,140.721
48922,140.724
48923,140.727
48924,140.73
48925,140.733
48926,140.736
48927,140.739
48928,140.742
48929,140.745
48930,140.748
48931,140.751
48932,140.754
48933,140.757
48934,140.76
48935,140.763
48936,140.766
48937,140.769
48938,140.772
48939,140.775
48940,140.778
48941,140.781
48942,140.784
48943,140.787
48944,140.79
48945,140.793
48946,140.796
48947,140.799
48948,140.802
48949,140.805
48950,140.808
48951,140.811
48952,140.814
48953,140.817
48954,140.82
48955,140.823
48956,140.826
48957,140.829
48958,140.832
48959,140.835
48960,140.838
48961,140.841
48962,140.844
48963,140.847
48964,140.85
48965,140.853
48966,140.856
48967,140.859
48968,140.862
48969,140.865
48970,140.868
48971,140.871
48972,140.874
48973,140.877
48974,140.88
48975,140.883
48976,140.886
48977,140.889
48978,140.892
48979,140.895
48980,140.898
48981,140.901
48982,140.904
48983,140.907
48984,140.91
48985,140.913
48986,140.916
48987,140.919
48988,140.922
48989,140.925
48990,140.928
48991,140.931
48992,140.934
48993,140.937
48994,140.94
48995,140.943
48996,140.946
48997,140.949
48998,140.952
48999,140.955
49000,140.958
49001,140.961
49002,140.964
49003,140.967
49004,140.97
49005,140.973
49006,140.976
49007,140.979
49008,140.982
49009,140.985
49010,140.988
49011,140.991
49012,140.994
49013,140.997
49014,141
49015,141.003
49016,141.006
49017,141.009
49018,141.012
49019,141.015
49020,141.018
49021,141.021
49022,141.024
49023,141.027
49024,141.03
49025,141.033
49026,141.036
49027,141.039
49028,141.042
49029,141.045
49030,141.048
49031,141.051
49032,141.054
49033,141.057
49034,141.06
49035,141.063
49036,141.066
49037,141.069
49038,141.072
49039,141.075
49040,141.078
49041,141.081
49042,141.084
49043,141.087
49044,141.09
49045,141.093
49046,141.096
49047,141.099
49048,141.102
49049,141.105
49050,141.108
49051,141.111
49052,141.114
49053,141.117
49054,141.12
49055,141.123
49056,141.126
49057,141.129
49058,141.132
49059,141.135
49060,141.138
49061,141.141
49062,141.144
49063,141.147
49064,141.15
49065,141.153
49066,141.156
49067,141.159
49068,141.162
49069,141.165
49070,141.168
49071,141.171
49072,141.174
49073,141.177
49074,141.18
49075,141.183
49076,141.186
49077,141.189
49078,141.192
49079,141.195
49080,141.198
49081,141.201
49082,141.204
49083,141.207
49084,141.21
49085,141.213
49086,141.216
49087,141.219
49088,141.222
49089,141.225
49090,141.228
49091,141.231
49092,141.234
49093,141.237
49094,141.24
49095,141.243
49096,141.246
49097,141.249
49098,141.252
49099,141.255
49100,141.258
49101,141.261
49102,141.264
49103,141.267
49104,141.27
49105,141.273
49106,141.276
49107,141.279
49108,141.282
49109,141.285
49110,141.288
49111,141.291
49112,141.294
49113,141.297
49114,141.3
49115,141.303
49116,141.306
49117,141.309
49118,141.312
49119,141.315
49120,141.318
49121,141.321
49122,141.324
49123,141.327
49124,141.33
49125,141.333
49126,141.336
49127,141.339
49128,141.342
49129,141.345
49130,141.348
49131,141.351
49132,141.354
49133,141.357
49134,141.36
49135,141.363
